appid,nombre,genero_steamspy,tags,owners_estimado,promedio_horas,precio,hltb_name,main_story,main_extra,completionist
1090490,Tiktalec And The Dino Moonbase,RPG,[],"0 .. 20,000",0,299,,,,
1703330,Hate Free Heroes Tactics: Strategy Building MMO,RPG,[],"0 .. 20,000",0,0,,,,
1400170,TinyCrack,RPG,[],"0 .. 20,000",0,799,,,,
1282700,Woodsalt,RPG,[],"0 .. 20,000",0,2499,Woodsalt,0.0,0.0,0.0
2315800,Morte Accendere,RPG,[],"0 .. 20,000",0,2499,,,,
783230,Way of the Orb,RPG,[],"0 .. 20,000",0,299,,,,
2246790,Battle Mage,RPG,[],"0 .. 20,000",0,599,Lichdom: Battlemage,14.16,19.91,27.17
1277360,异界大陆,RPG,[],"0 .. 20,000",0,2499,,,,
1015830,DreamEater 噬梦者,RPG,[],"0 .. 20,000",0,399,,,,
1413490,Tower of Mice,RPG,[],"0 .. 20,000",0,0,,,,
1918170,Arclight of City,RPG,[],"0 .. 20,000",0,399,,,,
1762520,Guardians of Greenheart,RPG,[],"0 .. 20,000",0,1199,,,,
2199440,My Heart Your Soul,RPG,[],"0 .. 20,000",0,499,,,,
1811590,Heroes of Xanfurth,RPG,[],"0 .. 20,000",0,0,,,,
2447920,Quebec Mortis,RPG,[],"0 .. 20,000",0,899,,,,
1219060,Missy's Transformation Tournament,RPG,[],"0 .. 20,000",0,0,,,,
436870,Tank Brawl,RPG,[],"0 .. 20,000",0,499,Tank Brawl,0.0,0.0,0.0
1888720,Barry of Wrath,RPG,[],"0 .. 20,000",0,999,Barry of Wrath,0.0,0.0,0.0
2180210,冒险日记  Adventure Diary,RPG,[],"0 .. 20,000",0,99,,,,
2020490,風色幻想2:Alive,RPG,[],"0 .. 20,000",0,399,,,,
2492730,Dark Elf Historia,RPG,[],"0 .. 20,000",0,399,Dark Elf,7.82,9.78,22.34
759160,Dungeons & Vampires,RPG,[],"0 .. 20,000",0,299,,,,
327980,Dragon Fantasy: The Volumes of Westeria,RPG,[],"0 .. 20,000",0,999,Dragon Fantasy: The Volumes of Westeria,9.32,10.55,11.33
1855660,我有一座冒险屋 I have an adventure house,RPG,[],"0 .. 20,000",0,999,,,,
1304320,重装无限·Metal Infinite,RPG,[],"0 .. 20,000",0,199,,,,
879470,Idle Hunter,RPG,[],"0 .. 20,000",0,99,Idle Hunter,0.0,0.0,48.3
1730140,LIGHT: Black Cat & Amnesia Girl,RPG,[],"0 .. 20,000",0,1099,LIGHT: Black Cat & Amnesia Girl,0.0,0.0,0.0
1613770,Cave Quest 2,RPG,[],"0 .. 20,000",0,1299,Cave Quest 2,0.0,0.0,0.0
787840,Blacksmith,RPG,[],"0 .. 20,000",0,499,Blacksmith,0.0,9.8,12.43
2526410,Athos,RPG,[],"0 .. 20,000",0,2499,Vogvhathos,0.0,0.0,0.0
1122730,Magna Fortuna,RPG,[],"0 .. 20,000",0,749,Magna Fortuna,0.0,0.0,0.0
2020540,風色幻想SP:封神之刻,RPG,[],"0 .. 20,000",0,199,,,,
2201230,Belial Red,RPG,[],"0 .. 20,000",0,899,Belial Red,0.0,17.1,0.0
412270,Stories of Bethem: Full Moon,RPG,[],"0 .. 20,000",0,499,Stories of Bethem: Full Moon,13.0,19.67,35.0
575600,2017 VR,RPG,[],"0 .. 20,000",0,1999,2017 VR,0.0,0.0,0.0
1545830,Yaengard,RPG,[],"0 .. 20,000",0,2499,Yaengard,0.0,0.0,0.0
704830,Esports Life: Ep.1 - Dreams of Glory,RPG,[],"0 .. 20,000",0,0,Esports Life: Ep.1 - Dreams of Glory,0.0,0.0,0.0
2869610,ArkCraft: The Rebirth of the World,RPG,[],"0 .. 20,000",0,1099,,,,
441440,Sometimes Always Monsters,RPG,[],"0 .. 20,000",0,1499,Sometimes Always Monsters,0.0,20.35,0.0
2470130,御姐初长成,RPG,[],"0 .. 20,000",0,99,,,,
2358040,Magisterium: Fantasy Craft,RPG,[],"0 .. 20,000",0,1499,,,,
304290,Heroes Rise: The Hero Project,RPG,[],"0 .. 20,000",0,599,Heroes Rise: The Hero Project,5.33,13.0,13.65
2777740,MOUTHOLE,RPG,[],"0 .. 20,000",0,0,,,,
1268900,Nearly Dead,RPG,[],"0 .. 20,000",0,2499,Nearly Dead,0.0,0.0,0.0
2314180,Silent Nights,RPG,[],"0 .. 20,000",0,399,Silent Nights,1.07,1.25,1.39
1318970,This Way Madness Lies,RPG,[],"0 .. 20,000",0,239,This Way Madness Lies,6.71,8.16,8.37
2865440,FRONT MISSION 2: Remake,RPG,[],"0 .. 20,000",0,3499,Front Mission 2: Remake,57.47,63.27,0.0
613390,DUNGEONS OF CHAOS,RPG,[],"0 .. 20,000",0,899,Dungeons of Chaos,0.0,13.53,52.0
1907000,Gloomgrave,RPG,[],"0 .. 20,000",0,499,Gloomgrave,4.42,4.75,7.05
669500,Himeko Sutori,RPG,[],"0 .. 20,000",0,1899,Himeko Sutori,0.0,0.0,0.0
864550,Radiant One,RPG,[],"0 .. 20,000",0,99,Radiant One,0.67,0.68,1.05
1010670,Dungeon Dreams,RPG,[],"0 .. 20,000",0,1199,Dungeon Dreams,0.0,0.0,0.0
1101400,Rune Knights,RPG,[],"0 .. 20,000",0,1999,Rune Knights,0.0,0.0,0.0
1156000,Raindancer,RPG,[],"0 .. 20,000",0,99,Raindancer,1.09,2.05,5.5
1148560,Buccaneers!,RPG,[],"0 .. 20,000",0,1799,Buccaneers!,0.0,0.0,0.0
2064490,Art Reborn: Painting Connoisseur,RPG,[],"0 .. 20,000",0,699,Art Reborn: Painting Connoisseur,7.92,0.0,0.0
1124830,Touhou Blooming Chaos,RPG,[],"0 .. 20,000",0,599,Touhou Blooming Chaos,1.18,0.0,0.0
378690,Potions: A Curious Tale,RPG,[],"0 .. 20,000",0,1999,Potions: A Curious Tale,0.0,10.0,12.5
1592750,Anode Heart,RPG,[],"0 .. 20,000",0,989,Anode Heart,32.0,34.82,0.0
585180,Open Sorcery,RPG,[],"0 .. 20,000",0,399,Open Sorcery,1.08,2.28,4.99
1621990,Stray Blade,RPG,[],"0 .. 20,000",0,1999,Stray Blade,12.58,19.74,24.88
2494450,The Last Soldier of the Ming Dynasty,RPG,[],"0 .. 20,000",0,1499,The Last Soldier of the Ming Dynasty,0.0,4.02,0.0
1174640,Arcadia Fallen,RPG,[],"0 .. 20,000",0,499,Arcadia Fallen,7.91,8.77,12.12
1015720,Alternate DiMansion Diary,RPG,[],"0 .. 20,000",0,999,Alternate DiMansion Diary,1.46,2.64,2.73
3206770,Questboard,RPG,[],"0 .. 20,000",0,599,,,,
3423550,ComicKingdom,RPG,[],"0 .. 20,000",0,299,,,,
2818150,Cattle Country,RPG,[],"0 .. 20,000",0,1899,Cattle Country,0.0,0.0,0.0
2452080,SaGa Frontier 2 Remastered,RPG,[],"0 .. 20,000",0,2999,SaGa Frontier 2 Remastered,14.86,27.62,0.0
2924170,Stickman Strikes: Conquer Fantasy World,RPG,[],"0 .. 20,000",0,1199,,,,
1685260,Asdivine Saga,RPG,[],"0 .. 20,000",0,749,Asdivine Saga,14.0,0.0,18.78
1485860,Isekai: Reincarnation in a New World,RPG,[],"0 .. 20,000",0,399,,,,
2754700,PATHS OF VALOUR,RPG,[],"0 .. 20,000",0,299,,,,
2369880,Dungeon Survival,RPG,[],"0 .. 20,000",0,399,,,,
1332210,Signs of the Sojourner: Prologue,RPG,[],"0 .. 20,000",0,0,Signs of the Sojourner: Prologue,0.46,0.57,0.82
1481720,ShemHaMephorash,RPG,[],"0 .. 20,000",0,899,,,,
374240,Eternal Step,RPG,[],"0 .. 20,000",0,999,Eternal Step,1.33,3.6,0.0
1539750,Realms of Antiquity: The Shattered Crown,RPG,[],"0 .. 20,000",0,2000,Realms of Antiquity: The Shattered Crown,0.0,0.0,110.12
1554680,北斗将星录,RPG,[],"0 .. 20,000",0,699,,,,
593850,Davyria: Heroes of Eternity,RPG,[],"0 .. 20,000",0,0,Davyria: Heroes of Eternity,0.0,7.5,0.0
1412890,Frail Hearts: Versicorae Domlion,RPG,[],"0 .. 20,000",0,999,Frail Hearts: Versicorae Domlion,9.47,10.58,0.0
1247640,Dwarf Shop,RPG,[],"0 .. 20,000",0,999,Dwarf Shop,0.0,0.0,0.0
1474200,Sudoku RPG,RPG,[],"0 .. 20,000",0,299,Sudoku RPG,2.4,4.51,6.28
1302750,大明王朝1789 | Ming dynasty 1789,RPG,[],"0 .. 20,000",0,999,,,,
344240,Man O' War: Corsair - Warhammer Naval Battles (Classic),RPG,[],"0 .. 20,000",0,1339,,,,
1489330,Tower Defense Hero,RPG,[],"0 .. 20,000",0,299,,,,
1641510,Armed Emeth,RPG,[],"0 .. 20,000",0,749,Armed Emeth,0.0,26.03,0.0
975230,Das Geisterschiff / The Ghost Ship,RPG,[],"0 .. 20,000",0,999,,,,
1028090,Eruption 爆发,RPG,[],"0 .. 20,000",0,499,,,,
337220,Guild Commander,RPG,[],"0 .. 20,000",0,249,Guild Commander,2.48,5.0,0.0
352640,The Indie Mixtape,RPG,[],"0 .. 20,000",0,999,The Indie Mixtape,1.53,10.0,0.0
1014880,By Moonlight,RPG,[],"0 .. 20,000",0,0,By Moonlight,0.0,0.0,0.0
339570,Enemy,RPG,[],"0 .. 20,000",0,1499,Enemy,0.0,26.0,0.0
1099110,愚者地牢-UP主的消失,RPG,[],"0 .. 20,000",0,0,,,,
318310,Choice of the Deathless,RPG,[],"0 .. 20,000",0,499,Choice of the Deathless,2.25,2.4,6.5
3310350,Tactical Battles,RPG,[],"0 .. 20,000",0,299,,,,
2689440,The Dawning Letters -Sunrise-,RPG,[],"0 .. 20,000",0,699,,,,
3014680,Herbals tycoon,RPG,[],"0 .. 20,000",0,999,,,,
1461980,九州：立志,RPG,[],"0 .. 20,000",0,1199,,,,
710230,Urban Strife,RPG,[],"0 .. 20,000",0,3499,Urban Strife,0.0,0.0,0.0
3074110,The Rangers In The South,RPG,[],"0 .. 20,000",0,399,The Rangers In The South,3.27,5.93,0.0
948650,Asdivine Hearts II,RPG,[],"0 .. 20,000",0,649,Asdivine Hearts 2,12.77,16.0,0.0
1870220,Empyreal Dawn,RPG,[],"0 .. 20,000",0,2999,,,,
2198620,Kingdoms Of Ereloth,RPG,[],"0 .. 20,000",0,0,,,,
913090,Rogue Party,RPG,[],"0 .. 20,000",0,199,,,,
2140850,Looper Tactics,RPG,[],"0 .. 20,000",0,1099,Looper Tactics,10.5,0.0,0.0
618840,Samhain World,RPG,[],"0 .. 20,000",0,0,,,,
1536720,Deep Sea Valentine,RPG,[],"0 .. 20,000",0,299,Deep Sea Valentine,0.73,1.33,1.77
456210,A Land Fit For Heroes,RPG,[],"0 .. 20,000",0,0,A Land Fit For Heroes,0.0,0.0,0.0
1497510,Final Winter,RPG,[],"0 .. 20,000",0,499,,,,
2022190,Tower of Darkness,RPG,[],"0 .. 20,000",0,599,Queen's Quest: Tower of Darkness,2.98,3.17,3.68
1974040,The Questing,RPG,[],"0 .. 20,000",0,99,,,,
887300,Bleeding Sun,RPG,[],"0 .. 20,000",0,299,,,,
2460120,Blood Samurai,RPG,[],"0 .. 20,000",0,1599,Bloody Samurai,0.0,0.0,0.0
1164520,The Book Of Yorle: Save The Church,RPG,[],"0 .. 20,000",0,1999,,,,
1942920,Bird and Beast Fantasy,RPG,[],"0 .. 20,000",0,133,,,,
2480290,Just The Two Of Us,RPG,[],"0 .. 20,000",0,699,,,,
577470,Last Days Of Tascaria,RPG,[],"0 .. 20,000",0,799,,,,
2321270,大懒子勇闯魔王城,RPG,[],"0 .. 20,000",0,199,,,,
1840940,HELL BOUND MONSTERS,RPG,[],"0 .. 20,000",0,199,,,,
1539250,Karakuri-kun: A Japanese Tale,RPG,[],"0 .. 20,000",0,199,,,,
3560170,Yagazem Elements,RPG,[],"0 .. 20,000",0,299,,,,
1887360,FACTOR D,RPG,[],"0 .. 20,000",0,899,Factory Town Idle,25.83,0.0,40.52
2420780,Hotel Perkkow and the Two Vegetarian Werewolves,RPG,[],"0 .. 20,000",0,99,,,,
1386140,Johnny Lionface,RPG,[],"0 .. 20,000",0,1499,,,,
1148420,Kunoichi Ninja,RPG,[],"0 .. 20,000",0,0,,,,
1904730,Adventure Academia: The Fractured Continent,RPG,[],"0 .. 20,000",0,3999,Adventure Academia: The Fractured Continent,0.0,24.0,25.5
1626600,桃夭塔 TaoYaoTa,RPG,[],"0 .. 20,000",0,499,,,,
1938740,Valkyrie Nemesis,RPG,[],"0 .. 20,000",0,499,Valkyrie Nemesis,0.0,0.0,0.0
1628470,Monster Academy,RPG,[],"0 .. 20,000",0,299,"Monsters, Inc. Scream Team",3.88,4.28,4.98
1780990,Fallen Flowers,RPG,[],"0 .. 20,000",0,99,,,,
1550100,Nova Odessa - The Strange Tower,RPG,[],"0 .. 20,000",0,299,,,,
2183360,ROOT,RPG,[],"0 .. 20,000",0,1999,Root,1.6,24.5,68.68
1840510,Legend of Ixtona,RPG,[],"0 .. 20,000",0,1499,Legend of Ixtona,5.64,0.0,0.0
2945880,Mutation,RPG,[],"0 .. 20,000",0,1299,Mutation,0.27,0.0,0.0
2920790,Besotted,RPG,[],"0 .. 20,000",0,1499,,,,
1266340,Arcane Waters,RPG,[],"0 .. 20,000",0,0,Arcane Waters,0.0,0.0,0.0
2477780,Roguenarok,RPG,[],"0 .. 20,000",0,499,,,,
2296020,Atlantis Academy,RPG,[],"0 .. 20,000",0,799,Atlantis Academy,0.0,0.0,0.0
2945730,Purrgonia,RPG,[],"0 .. 20,000",0,499,Purrgonia,0.0,0.0,0.0
3028220,Angor,RPG,[],"0 .. 20,000",0,399,,,,
1886270,Juno 06,RPG,[],"0 .. 20,000",0,999,,,,
3182930,Dimensional Warrior,RPG,[],"0 .. 20,000",0,699,,,,
1727790,Tentacle Prawn: (Actually) A Cthulhu Dating Sim,RPG,[],"0 .. 20,000",0,499,,,,
2289040,First Odium,RPG,[],"0 .. 20,000",0,399,,,,
3198990,诡事其一珍珠剧院,RPG,[],"0 .. 20,000",0,499,,,,
1389900,大鹏 - The Roc,RPG,[],"0 .. 20,000",0,499,,,,
2439830,Demon Loop,RPG,[],"0 .. 20,000",0,1299,,,,
1509640,Viking Warrior,RPG,[],"0 .. 20,000",0,399,Helga the Viking Warrior,0.0,0.0,0.0
1431210,MahJong - Medieval Fantasy,RPG,[],"0 .. 20,000",0,199,,,,
2841800,DNA: Episode 3,RPG,[],"0 .. 20,000",0,299,,,,
2573530,Changdong's Bikini Adventure,RPG,[],"0 .. 20,000",0,200,,,,
1989630,That Which Was Lost,RPG,[],"0 .. 20,000",0,89,That Which Was Lost,0.0,0.0,0.0
3522770,301 Warriors,RPG,[],"0 .. 20,000",0,699,,,,
577180,Sin Castle,RPG,[],"0 .. 20,000",0,499,Arashi: Castles of Sin,4.58,5.0,5.05
1209060,Cowboy,RPG,[],"0 .. 20,000",0,99,Kero Kero Cowboy,1.5,2.05,2.46
1380120,Fate of the Storm Gods,RPG,[],"0 .. 20,000",0,699,,,,
1072030,Adventure in Russia: Road to Harvetsky,RPG,[],"0 .. 20,000",0,74,,,,
886370,Multicellular,RPG,[],"0 .. 20,000",0,499,,,,
1598750,魔法与高塔,RPG,[],"0 .. 20,000",0,99,,,,
326650,The Legend of Candlewind: Nights & Candles,RPG,[],"0 .. 20,000",0,999,The Legend of Candlewind: Nights & Candles,0.0,0.0,0.0
1771400,"Die, A.I.",RPG,[],"0 .. 20,000",0,299,"Die, A.I.",1.05,0.0,0.0
1258970,LunarLux Chapter 1,RPG,[],"0 .. 20,000",0,0,LunarLux - Chapter 1,13.33,15.67,0.0
1361810,be you 2,RPG,[],"0 .. 20,000",0,0,Be You 2,0.23,0.0,1.18
424010,Crudelis,RPG,[],"0 .. 20,000",0,599,Crudelis,2.17,0.0,0.0
1303590,Dura Vita Online,RPG,[],"0 .. 20,000",0,0,,,,
977590,バインドを解除する(unbind),RPG,[],"0 .. 20,000",0,199,,,,
2889750,Defense of the Earth,RPG,[],"0 .. 20,000",0,399,Earth Defense Force 4.1: The Shadow of New Despair,22.72,48.93,262.52
779550,The Rising of the Rose Ocelot,RPG,[],"0 .. 20,000",0,199,,,,
922560,Blixten Quest,RPG,[],"0 .. 20,000",0,0,,,,
2097200,AntiShatter,RPG,[],"0 .. 20,000",0,499,,,,
2285410,Leta Adventure,RPG,[],"0 .. 20,000",0,2499,,,,
1204670,Talshard,RPG,[],"0 .. 20,000",0,799,,,,
2446040,Days in Hill,RPG,[],"0 .. 20,000",0,699,,,,
1967450,捉妖物语 Monster Girl,RPG,[],"0 .. 20,000",0,139,,,,
925670,Dungeon Kitty,RPG,[],"0 .. 20,000",0,399,Dungeon Kitty,0.0,0.0,0.0
2255050,The Sword That Kills Christmas,RPG,[],"0 .. 20,000",0,711,,,,
1336150,Whispers of the Ancients,RPG,[],"0 .. 20,000",0,999,,,,
2818860,Outflow,RPG,[],"0 .. 20,000",0,499,,,,
1217440,Cold Winter Morning,RPG,[],"0 .. 20,000",0,199,,,,
606060,Dark Tower,RPG,[],"0 .. 20,000",0,499,Dark Tower,0.0,0.0,0.0
2009930,Blade Bros IMPACT!,RPG,[],"0 .. 20,000",0,199,,,,
1335910,Droid Guier,RPG,[],"0 .. 20,000",0,299,,,,
1288640,Myth of Future Dimension,RPG,[],"0 .. 20,000",0,1199,,,,
389250,Planet Alcatraz 2,RPG,[],"0 .. 20,000",0,499,Planet Alcatraz 2,22.0,27.0,33.0
449770,Legend of Moros,RPG,[],"0 .. 20,000",0,499,,,,
1294170,TCSTRIKERS3,RPG,[],"0 .. 20,000",0,0,,,,
3036650,残雪凝辉录-Truth in Turbulent,RPG,[],"0 .. 20,000",0,999,,,,
2869320,Soul Wizards & Roguelite,RPG,[],"0 .. 20,000",0,199,,,,
1766340,Professor of Magical Studies,RPG,[],"0 .. 20,000",0,899,Professor of Magical Studies,0.0,0.0,0.0
795990,Rise - The Vieneo Province,RPG,[],"0 .. 20,000",0,1999,,,,
2560120,Roles & Dice,RPG,[],"0 .. 20,000",0,0,,,,
2538840,Horizon To Crinoa: Have Faith in Radiance -Prototype-,RPG,[],"0 .. 20,000",0,0,,,,
2814790,The Darkness Below,RPG,[],"0 .. 20,000",0,1699,The Darkness Below,0.0,0.0,0.0
1833540,STARS ERA: ABYSS FRONTIER,RPG,[],"0 .. 20,000",0,699,,,,
1795750,Conquest,RPG,[],"0 .. 20,000",0,199,SpellForce: Conquest of Eo,24.8,56.52,238.45
1786590,Elisa Dragon Hunter,RPG,[],"0 .. 20,000",0,49,,,,
1904560,Dungeons & Dragons: Ravenloft Series,RPG,[],"0 .. 20,000",0,499,Dungeons & Dragons: Ravenloft Series,0.0,0.0,0.0
622380,RETNE,RPG,[],"0 .. 20,000",0,0,,,,
1030090,Legend of GBC Tycoon GBC土豪金传说,RPG,[],"0 .. 20,000",0,0,,,,
1107050,人工智能 阿尔法猫-AI Alpha Cat,RPG,[],"0 .. 20,000",0,499,,,,
1393910,Jolly Good: Cakes and Ale,RPG,[],"0 .. 20,000",0,1199,Jolly Good: Cakes and Ale,8.73,11.53,15.59
2155280,Defend Earth: Xenos Survivors,RPG,[],"0 .. 20,000",0,499,Defend Earth: Xenos Survivors,0.0,0.0,0.0
1342080,"The Maiden, the Butler, and the Witch",RPG,[],"0 .. 20,000",0,749,"The Maiden, the Butler, and the Witch",0.0,0.0,0.0
3173930,The Hilarious Three Kingdoms,RPG,[],"0 .. 20,000",0,599,,,,
1897250,The Sword of Rhivenia,RPG,[],"0 .. 20,000",0,799,The Sword of Rhivenia,0.0,0.0,0.0
709510,Towards The Pantheon,RPG,[],"0 .. 20,000",0,0,Towards The Pantheon,6.24,7.94,9.65
1523990,Vampire: The Masquerade — Sins of the Sires,RPG,[],"0 .. 20,000",0,1199,,,,
1798770,Blasting Courier,RPG,[],"0 .. 20,000",0,0,,,,
1709870,Spirited Thief,RPG,[],"0 .. 20,000",0,149,Spirited Thief,0.0,0.0,0.0
1792600,Dusk Diver 2,RPG,[],"0 .. 20,000",0,4999,Dusk Diver 2,13.7,26.23,29.41
2610720,Cultivation Fantasy,RPG,[],"0 .. 20,000",0,499,,,,
2239520,Hazeron Starship,RPG,[],"0 .. 20,000",0,1999,,,,
416760,Pay2Win: The Tricks Exposed,RPG,[],"0 .. 20,000",0,499,Pay2Win: The Tricks Exposed,2.5,0.0,5.0
563760,VR GirlFriend,RPG,[],"0 .. 20,000",0,999,,,,
2004610,A Mage Reborn,RPG,[],"0 .. 20,000",0,499,A Mage Reborn,5.45,0.0,0.0
2308360,Sun Down Survivors,RPG,[],"0 .. 20,000",0,499,Sun Down Survivors,0.0,0.0,0.0
366510,Ruzar - The Life Stone,RPG,[],"0 .. 20,000",0,1299,,,,
2617800,Desktop Tourney World,RPG,[],"0 .. 20,000",0,599,,,,
1054560,Alice in Stardom - A Free Idol Visual Novel,RPG,[],"0 .. 20,000",0,0,,,,
1477950,Lazy Galaxy 2,RPG,[],"0 .. 20,000",0,799,Lazy Galaxy 2,0.0,0.0,0.0
1570020,World's End Club,RPG,[],"0 .. 20,000",0,1999,World's End Club,11.35,13.73,15.62
1496250,Mary Skelter 2,RPG,[],"0 .. 20,000",0,3499,Mary Skelter 2,53.84,69.22,82.07
2129280,Trap of MUSK:Europe Night,RPG,[],"0 .. 20,000",0,2999,,,,
2292010,Earl vs. the Mutants,RPG,[],"0 .. 20,000",0,299,,,,
2659960,Let's Go! My Harem Farm,RPG,[],"0 .. 20,000",0,1499,,,,
454070,Boundel: The Second Era,RPG,[],"0 .. 20,000",0,0,,,,
2720010,Rogue Fable IV,RPG,[],"0 .. 20,000",0,1199,Rogue Fable IV,0.0,0.0,0.0
1807090,Wantless : Solace at World’s End,RPG,[],"0 .. 20,000",0,1799,,,,
2094190,苍白花树繁茂之时Blood Flowers,RPG,[],"0 .. 20,000",0,799,,,,
1812910,Great Houses of Calderia,RPG,[],"0 .. 20,000",0,149,Great Houses of Calderia,14.85,0.0,0.0
2181950,Zero Division,RPG,[],"0 .. 20,000",0,1299,Zero Division,6.0,0.0,0.0
2165470,Taora : Survival,RPG,[],"0 .. 20,000",0,349,,,,
985260,The Morrigan,RPG,[],"0 .. 20,000",0,1399,The Morrigan,3.45,4.65,7.52
1477770,Shokuo Shoujo,RPG,[],"0 .. 20,000",0,1299,,,,
687830,Transparent Black,RPG,[],"0 .. 20,000",0,99,Transparent Black,0.76,1.27,2.54
1374480,爱人 Lover,RPG,[],"0 .. 20,000",0,699,,,,
1600370,Not Tonight 2,RPG,[],"0 .. 20,000",0,1999,Not Tonight 2,7.39,9.86,12.72
1198850,How to Build a Magnificent Kingdom,RPG,[],"0 .. 20,000",0,1749,,,,
666870,Perfect Crime,RPG,[],"0 .. 20,000",0,949,Perfect Crime,0.0,0.0,0.0
1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,RPG,[],"0 .. 20,000",0,3999,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,40.26,56.51,85.42
1457510,The Legend of Heroes: Sen no Kiseki IV -THE END OF SAGA-,RPG,[],"0 .. 20,000",0,4499,The Legend of Heroes: Trails of Cold Steel IV,61.39,103.42,136.63
1649740,Hunt the Night,RPG,[],"0 .. 20,000",0,1999,Hunt The Night,9.37,11.95,12.21
2288210,三国真龙传,RPG,[],"0 .. 20,000",0,499,,,,
441050,Polandball: Can into Space!,RPG,[],"0 .. 20,000",0,299,Polandball: Can into Space!,5.25,0.0,9.11
2521600,Little-Known Galaxy,RPG,[],"0 .. 20,000",0,1999,Little-Known Galaxy,48.05,86.54,113.3
863500,All Quiet in the Trenches,RPG,[],"0 .. 20,000",0,1999,All Quiet in the Trenches,5.0,0.0,0.0
573320,Underhero,RPG,[],"0 .. 20,000",0,1499,Underhero,12.06,13.11,15.29
3475860,Tale of Dark Lands,RPG,[],"0 .. 20,000",0,375,,,,
2732100,Medieval Blacksmith,RPG,[],"0 .. 20,000",0,1999,Medieval Blacksmith,0.0,0.0,0.0
375430,The Logomancer,RPG,[],"0 .. 20,000",0,399,The Logomancer,0.0,0.0,0.0
2285640,Tales of Sintra: The Dark Vortex,RPG,[],"0 .. 20,000",0,899,,,,
781220,Drakkhen,RPG,[],"0 .. 20,000",0,799,Drakkhen,4.0,6.35,10.3
2843130, Promise with My Sister,RPG,[],"0 .. 20,000",0,179,,,,
576670,Sky Is Arrows,RPG,[],"0 .. 20,000",0,1499,Sky Is Arrows,0.0,0.0,0.0
351330,DROD RPG: Tendry's Tale,RPG,[],"0 .. 20,000",0,999,DROD RPG: Tendry's Tale,17.25,0.0,0.0
709670,Clarent Saga: Tactics,RPG,[],"0 .. 20,000",0,0,Clarent Saga: Tactics,0.0,0.0,0.0
2066460,灵魂筹码:契约,RPG,[],"0 .. 20,000",0,0,,,,
1961370,Blue Oak Bridge,RPG,[],"0 .. 20,000",0,1499,Blue Oak Bridge,16.73,0.0,0.0
1028800,Survival Camp,RPG,[],"0 .. 20,000",0,1099,Bart Simpson's Escape from Camp Deadly,1.36,0.0,1.44
1812930,Santhai,RPG,[],"0 .. 20,000",0,1299,,,,
1870150,Xuan-Yuan Sword: The Clouds Faraway,RPG,[],"0 .. 20,000",0,999,,,,
793680,Fission Superstar X,RPG,[],"0 .. 20,000",0,0,Fission Superstar X,0.0,0.0,0.0
1954640,真空战姬,RPG,[],"0 .. 20,000",0,699,,,,
892650,Play With Kizami,RPG,[],"0 .. 20,000",0,0,,,,
2761610,Creator of Another World,RPG,[],"0 .. 20,000",0,1899,,,,
2884190,Fight School Simulator,RPG,[],"0 .. 20,000",0,999,Fight School Simulator,0.0,0.0,13.0
3151250,The Losers Team,RPG,[],"0 .. 20,000",0,300,,,,
1473060,Reality Break,RPG,[],"0 .. 20,000",0,1749,Reality Break,5.0,0.0,41.0
2800150,AI Roguelite 2D,RPG,[],"0 .. 20,000",0,999,,,,
2063870,bloody lonely cold,RPG,[],"0 .. 20,000",0,299,,,,
1016760,Citizens of Space,RPG,[],"0 .. 20,000",0,0,Citizens of Space,15.58,29.08,30.17
2604240,Wicked Times,RPG,[],"0 .. 20,000",0,399,Wicked Times,0.0,0.0,0.0
2583930,Where's My Loot?,RPG,[],"0 .. 20,000",0,199,Where's My Loot?,0.5,0.0,1.17
454570,I Am Caligula,RPG,[],"0 .. 20,000",0,99,I Am Caligula,0.0,0.0,0.0
1773060,Shoot Trip Die,RPG,[],"0 .. 20,000",0,499,,,,
939120,Grand Guilds,RPG,[],"0 .. 20,000",0,1499,Grand Guilds,25.0,28.83,0.0
3077020,DOKAPON! Sword of Fury,RPG,[],"0 .. 20,000",0,2499,DOKAPON! Sword of Fury,32.0,37.33,64.0
2757720,Sonny Legacy Collection,RPG,[],"0 .. 20,000",0,999,Sonny Legacy Collection,5.0,11.17,42.05
2488590,Dungeons of Blood and Dream,RPG,[],"0 .. 20,000",0,1899,Dungeons of Blood and Dream,11.5,17.33,32.0
1094320,莫比乌斯之环-不属于任何人的交响悲歌-MOBIUS & ELEGY BELONGS TO NOBODY,RPG,[],"0 .. 20,000",0,1099,,,,
2153420,Don't Stop,RPG,[],"0 .. 20,000",0,99,"Don't Stop, Girlypop!",5.12,5.25,6.0
1228630,Patched world,RPG,[],"0 .. 20,000",0,99,,,,
797660,God Test,RPG,[],"0 .. 20,000",0,0,,,,
1546830,Tiani,RPG,[],"0 .. 20,000",0,1999,,,,
1759780,Mr. Manacle Octo Games,RPG,[],"0 .. 20,000",0,299,,,,
2898170,Grave Realms,RPG,[],"0 .. 20,000",0,249,,,,
2061000,Infinity Project: PATTERNS,RPG,[],"0 .. 20,000",0,999,,,,
1274430,Human Origin,RPG,[],"0 .. 20,000",0,0,,,,
2233270,God Busters : Who watches the watchers?,RPG,[],"0 .. 20,000",0,499,,,,
